stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,1.07,0,11.77,1.07,0,0,0,0,0,0,0,0,0,0,0,1.07,17.12,1.07,9.63,0,0,1.07,0,16.05,6.42,0,0,0,13.91,1.07,3.21,0,0,1.07,0,0,0
21Day,1.34,4.02,4.02,62.91,0,1.34,0,0,0,2.68,0,0,0,0,4.02,2.68,1.34,26.77,10.71,50.86,0,0,6.69,0,9.37,6.69,1.34,0,0,16.06,2.68,0,1.34,1.34,0,0,0,0
3Month,0.96,7.04,7.04,170.53,0.32,0,0.32,2.88,0.32,58.23,7.36,0.32,28.16,5.44,2.88,151.66,8.96,58.87,40.95,34.23,6.72,0,21.76,3.52,7.36,0,8.96,1.6,0,2.56,2.24,10.88,0.32,0,0,12.16,13.76,14.4
22Month,0,14.76,4.92,93.48,0,0,1.64,0.55,0,33.89,12.57,23.51,65.6,6.56,6.01,133.93,1.64,16.95,53.57,45.37,2.19,6.56,17.49,0,4.37,0,12.57,1.09,1.64,2.19,1.09,17.49,1.64,0,0,2.73,0,8.75
