stage,Epithelial.cell,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell
72hpf,0,0,0,0,0,0,0,1.06979114146608,1.06979114146608
21Day,1.33853308820331,0,0,0,0,0,1.33853308820331,0,1.33853308820331
3Month,0,0.319949299554195,0,0,0,0.319949299554195,0,0,0
22Month,0,0,1.6399639535923,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0
