stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,0,0,24.52,4.09,0,0,8.17,0,0,0,0,0,0,0,0,40.86,8.17,8.17,4.09,0,0,0,4.09,8.17,322.83,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,0,0,12.84,12.84,1.07,0,0,0,0,0,0,0,0,0,0,9.63,4.28,0,1.07,0,6.42,0,8.56,29.95,41.72,1.07,0,0,4.28,0,0,43.86,3.21,1.07,0,0,0
21Day,1.34,0,1.34,14.72,5.35,1.34,0,0,1.34,0,0,0,6.69,0,1.34,1.34,0,5.35,0,2.68,0,0,0,0,6.69,9.37,1.34,0,0,1.34,2.68,4.02,20.08,0,0,0,0,0
3Month,0.64,3.2,1.6,292.43,5.12,0,1.92,0.32,0,3.52,14.08,0,66.87,10.56,0.96,19.84,76.15,13.44,12.16,13.44,1.28,0.64,5.76,21.76,29.44,2.88,18.24,2.88,0,1.6,5.12,144.94,0.64,0.32,2.88,7.36,2436.73,8.96
22Month,0,0.55,3.28,168.37,1.64,0,0,0,0,0.55,1.64,1.09,79.26,2.19,0,4.37,19.68,4.37,4.92,5.47,0,3.28,1.09,2.19,11.48,0.55,5.47,0.55,1.09,0.55,1.09,53.03,2.73,0.55,0.55,0.55,12.57,1.09
