stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,102.16,0,24.52,0,0,0,0,0,8.17,0,4.09,0,0,8.17,0,12.26,0,1185.06,167.54,0,4.09,0,0,8.17,416.81,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0
72hpf,221.45,418.29,0,9.63,3.21,8.56,0,0,0,11.77,0,0,0,0,5.35,0,0,11.77,12.84,249.26,0,0,23.54,0,63.12,87.72,1.07,0,0,98.42,0,0,0,10.7,0,1.07,3.21,0,0,0
21Day,105.74,145.9,0,21.42,0,5.35,0,5.35,0,61.57,0,0,21.42,32.12,84.33,1.34,1.34,9.37,93.7,178.02,0,0,100.39,0,21.42,24.09,1.34,1.34,0,52.2,14.72,0,0,8.03,2.68,5.35,0,0,0,1.34
3Month,8.32,362.82,2.24,20.8,0.32,0,0.96,0.32,6.08,162.85,0,0,24,284.11,13.12,9.6,2.88,5.76,216.61,66.23,2.88,0.32,8,2.56,0.96,0.64,1.6,1.6,0,0.32,4.16,0.96,10.56,1.28,0,0,1.6,36.79,7.36,8.96
22Month,3.83,529.16,1.09,12.57,0.55,0,2.19,0,1.09,241.07,3.28,0,71.07,521.51,43.73,6.01,1.09,0.55,188.6,25.69,0.55,4.37,9.29,0,1.09,1.09,2.73,3.28,1.09,1.09,1.09,0,9.29,4.37,2.19,0,0,3.83,0,2.73
