stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,24.52,0,0,0,0,24.52,216.58,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,1.07,2.14,0,6.42,0,1.07,0,0,0,0,0,0,0,1.07,0,5.35,4.28,0,8.56,0,0,0,0,142.28,62.05,0,0,19.26,0,0,1.07,0,0,0,0,0,0
21Day,5.35,2.68,0,6.69,0,2.68,0,2.68,0,1.34,0,1.34,0,2.68,0,1.34,1.34,2.68,21.42,0,0,0,0,36.14,16.06,1.34,0,8.03,4.02,0,5.35,0,2.68,1.34,0,0,1.34
3Month,0,5.12,1.6,43.19,0.96,0,0,2.24,3.2,6.08,0.32,33.59,1.92,2.56,22.4,4.8,13.76,8.96,26.24,2.88,0.32,2.88,3.52,1.92,2.56,3.84,5.76,0.64,1.92,41.91,1.6,0,0,0.32,5.12,12.16,10.24
22Month,1.64,4.37,0.55,9.29,0,0,0.55,0.55,1.64,4.37,1.09,56.31,1.09,3.83,14.21,0,0.55,4.92,14.76,0,0.55,2.73,0,0.55,0,1.09,4.37,0.55,1.09,13.67,0.55,1.09,0,0,0,0,2.73
