stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,0,0,0,0,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,3.21,0,2.14,3.21,0,0,1.07,0,0,0,0,0,0,0,0,2.14,6.42,1.07,6.42,0,0,0,0,410.8,16.05,0,1.07,0,3.21,0,0,6.42,0,1.07,0,0,0,0
21Day,0,0,0,1.34,2.68,2.68,0,0,0,0,0,0,2.68,0,8.03,0,2.68,1.34,2.68,12.05,0,0,1.34,0,129.84,1.34,1.34,1.34,0,1.34,6.69,2.68,4.02,1.34,1.34,2.68,0,0,1.34
3Month,0,12.16,5.44,22.72,0.32,0,0,0.32,0.32,2.88,7.36,0.32,80.63,4.16,0.96,13.12,1.6,3.2,13.76,18.24,2.56,0.32,3.84,3.52,8.96,0.96,4.16,3.52,0,0,2.24,43.51,0.64,0,0,0.64,2.24,773.96,13.12
22Month,0,4.37,0.55,3.83,0.55,0,1.09,0,0,2.19,6.01,1.09,38.81,1.09,0.55,6.56,0.55,0,3.28,10.39,0,0.55,1.64,0,0.55,0,2.73,0,1.09,1.09,0,39.36,1.64,1.09,0,0,0,3.28,1.64
