stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16.35,2517.23,0,28.6,0,4.09,0,16.35,0,0,0,0,4.09,0,0,0,0,4.09,24.52,53.12,0,0,0,0,4.09,171.63,0,0,0,28.6,0,0,0,0,0,0,0,0
72hpf,7.49,1285.89,0,10.7,0,8.56,0,3.21,0,0,0,1.07,0,0,2.14,1.07,2.14,16.05,1.07,125.17,0,0,4.28,0,43.86,22.47,2.14,2.14,0,33.16,0,0,5.35,0,1.07,0,0,0
21Day,2.68,290.46,0,6.69,0,14.72,0,1.34,0,0,1.34,0,1.34,0,25.43,2.68,1.34,2.68,8.03,46.85,0,0,9.37,0,10.71,6.69,0,0,0,5.35,2.68,0,0,1.34,0,1.34,0,2.68
3Month,0,1359.78,1.6,27.84,0.96,0,1.92,5.76,0.96,1.92,9.28,0,33.27,17.28,27.84,11.52,4.48,11.84,16.64,19.2,3.84,0,8.64,0.96,5.76,0.96,0.96,2.24,0,0.64,5.12,6.72,0.32,0,1.28,30.72,2.24,9.28
22Month,0,1188.97,1.09,7.11,0,0,0.55,3.83,0,0.55,9.29,2.19,41.55,9.29,55.76,5.47,0,2.19,21.32,13.12,0,3.28,2.19,0,1.64,0,1.09,1.64,0.55,1.09,2.19,3.28,1.64,1.09,1.09,5.47,0,3.83
