stage,Epithelial.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Pancreatic.cell,Retinal.pigment.epithelial.cell
72hpf,0,0,0,0,0,0,0,0,1.06979114146608,0,0,1.06979114146608
21Day,1.33853308820331,0,0,1.33853308820331,1.33853308820331,1.33853308820331,0,2.67706617640661,0,1.33853308820331,1.33853308820331,0
22Month,0.546654651197433,1.09330930239487,0.546654651197433,0,0,0,0.546654651197433,0,0,0,0,0
