stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,20.43,0,28.6,4.09,0,0,0,0,0,0,0,4.09,0,0,0,0,12.26,12.26,16.35,53.12,0,0,0,0,49.04,478.11,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,7.49,0,14.98,0,13.91,0,3.21,0,0,1.07,0,0,0,0,2.14,0,3.21,29.95,3.21,31.02,0,1.07,1.07,1.07,140.14,185.07,1.07,2.14,0,17.12,0,0,6.42,0,2.14,0,0,0
21Day,9.37,2.68,1.34,56.22,0,85.67,0,32.12,0,0,9.37,0,0,8.03,1.34,29.45,5.35,5.35,8.03,22.76,28.11,0,0,6.69,0,45.51,64.25,4.02,1.34,0,9.37,1.34,1.34,1.34,5.35,1.34,0,0,13.39
3Month,0.96,6.4,3.2,116.46,3.52,0,2.24,3.2,0.64,25.6,40.95,0.32,0,111.98,57.27,10.88,81.27,18.88,35.83,40.31,38.07,7.68,0,43.83,44.79,7.36,3.2,16,8,0,4.48,10.56,592.23,2.24,0,0.96,13.76,120.62,96.62
22Month,0,10.93,6.56,54.12,2.19,0,0.55,1.09,0,17.49,79.26,24.05,0,221.94,33.89,30.61,86.92,9.29,3.83,54.67,35.53,2.19,2.73,30.07,3.28,4.37,1.64,14.76,6.56,4.37,2.19,1.64,117.53,8.2,2.19,2.19,1.09,0,43.73
