stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,16.35,0,32.69,4.09,0,0,0,16.35,4.09,102.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,0,0,37.44,0,2.14,0,0,0,1.07,0,0,0,0,0,272.8,4.28,0,3.21,0,36.37,0,28.88,21.4,27.81,2.14,0,0,5.35,26.74,0,0,3.21,0,0,2.14,0,0,0
21Day,8.03,1.34,58.9,96.37,0,17.4,0,6.69,28.11,2.68,0,28.11,0,9.37,231.57,5.35,20.08,12.05,21.42,0,0,6.69,16.06,21.42,12.05,20.08,0,0,5.35,13.39,0,4.02,0,2.68,4.02,0,0,0,0
3Month,3.52,8.32,117.42,538.79,0,0,11.52,0.96,509.04,26.88,0,1186.69,41.59,2.24,2696.85,55.03,28.48,50.87,25.6,7.68,1.6,318.99,381.7,4.16,0.32,77.11,6.4,0,1.92,35.19,0.32,37.75,2.24,0.32,0,0.64,9.6,57.91,27.52
22Month,2.19,5.47,116.98,321.43,0.55,0,5.47,1.09,282.62,26.79,7.65,2040.66,6.56,3.28,2931.71,13.12,2.19,23.51,22.41,0.55,58.49,245.99,42.09,2.19,1.09,54.12,4.37,4.92,1.09,6.01,0,19.68,3.28,2.19,0,0,1.64,1.09,6.01
