stage,Epithelial.cell,Erythroid.progenitor.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Osteoblast,Primordial.germ.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,1.06979114146608,0,0,0,0,1.06979114146608
21Day,0,1.33853308820331,0,0,0,0,1.33853308820331,0,1.33853308820331,0,1.33853308820331,0,0
22Month,1.09330930239487,0,3.82658255838203,0.546654651197433,2.18661860478973,0.546654651197433,1.09330930239487,0,0,0.546654651197433,0,1.6399639535923,0
