stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,359.6,65.38,0,212.49,4.09,0,0,4.09,0,0,0,4.09,0,0,0,0,53.12,93.99,138.94,290.13,0,0,0,4.09,159.37,1875.66,4.09,0,0,44.95,0,0,0,0,0,0,16.35,0,0,0
72hpf,92,31.02,0,82.37,27.81,16.05,0,1.07,0,3.21,0,0,0,0,5.35,0,37.44,157.26,23.54,124.1,0,9.63,6.42,1.07,663.27,219.31,6.42,6.42,0,132.65,1.07,0,0,38.51,10.7,7.49,10.7,0,0,1.07
21Day,143.22,36.14,6.69,289.12,26.77,42.83,0,26.77,0,5.35,0,0,22.76,6.69,61.57,16.06,16.06,68.27,96.37,230.23,0,0,56.22,2.68,295.82,89.68,17.4,18.74,0,111.1,34.8,0,4.02,29.45,14.72,34.8,12.05,2.68,0,54.88
3Month,0.32,6.4,1.6,43.51,0.64,0,0.64,0.96,4.8,11.52,0.32,0,52.15,22.72,0.96,20.16,1.92,17.6,14.4,12.48,2.24,0.32,3.84,5.76,1.6,0.32,4.8,1.6,0,0,1.6,0.32,10.24,0.64,0,0,0,8.64,2.88,11.2
22Month,1.64,16.4,4.37,55.76,0,0,1.09,1.09,8.75,68.33,21.32,0,199.53,33.35,10.39,50.29,4.37,17.49,51.93,30.07,0.55,7.65,4.37,0.55,1.64,2.73,10.39,3.28,1.09,0,1.64,0,6.01,6.01,0.55,0,0.55,1.09,0,19.68
