stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,0,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,8.17,0,4.09,4.09,0,0,0,0,8.17,155.28,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,6.42,2.14,5.35,0,1.07,0,0,1.07,0,0,0,1.07,0,2.14,8.56,0,18.19,0,0,0,0,206.47,26.74,0,1.07,0,6.42,0,0,0,17.12,0,1.07,0,0,0
21Day,12.05,0,0,10.71,0,4.02,0,0,0,0,1.34,0,4.02,0,1.34,0,1.34,5.35,4.02,9.37,0,0,2.68,2.68,34.8,13.39,0,0,0,4.02,2.68,0,1.34,4.02,1.34,0,0,0,0
3Month,0.96,13.44,8,96.62,1.28,0,2.88,1.28,0.96,8.96,21.44,0.32,443.77,31.67,3.84,35.19,18.56,35.51,26.24,67.83,14.08,0.96,11.2,6.72,10.24,3.2,9.6,35.19,0,1.28,9.28,0.64,194.85,4.48,0.32,0.96,10.24,99.82,17.6
22Month,0.55,18.04,2.73,25.69,0,0,1.09,1.64,1.09,2.19,11.48,7.11,299.02,9.29,4.37,19.68,1.09,6.01,10.93,37.17,1.09,5.47,6.01,0.55,6.01,1.09,7.65,38.81,0.55,0.55,2.73,0,101.68,12.57,4.37,0,0.55,0,4.37
