stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,8.17,89.9,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,13.91,1.07,0,3.21,3.21,3.21,0,0,0,0,0,0,0,1.07,0,3.21,7.49,0,6.42,0,2.14,1.07,0,779.88,49.21,0,0,0,7.49,0,0,1.07,0,0,2.14,0,0,0
21Day,9.37,0,0,10.71,1.34,4.02,0,0,0,0,0,0,1.34,0,0,1.34,0,5.35,12.05,0,0,2.68,0,214.17,24.09,5.35,0,0,5.35,10.71,0,4.02,0,2.68,0,0,0,2.68
3Month,0,1.92,0.64,16,0,0,0,0.32,2.56,1.28,0,22.4,4.16,0.32,3.84,0.64,2.56,3.2,4.16,1.6,0,0.32,1.28,2.56,0.64,6.08,0,0,0.32,0.64,3.52,0.32,0,0,0.64,1.6,2.24,3.84
22Month,0,4.37,2.73,17.49,0,0,1.64,1.09,4.37,16.95,6.56,509.48,4.92,3.83,12.03,1.09,3.28,7.11,10.93,0,4.37,3.83,2.73,6.01,1.09,9.29,1.64,1.09,0.55,1.09,7.11,1.09,0.55,0,0.55,0,0,4.37
