stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,4.09,0,0,0,0,0,0,0,0,0,0,4.09,4.09,4.09,12.26,0,0,4.09,0,4.09,216.58,0,0,0,0,0,0,0,0,4.09,0,0,0
72hpf,3.21,1.07,0,4.28,4.28,4.28,0,0,0,0,0,0,0,0,0,0,1.07,9.63,1.07,23.54,0,1.07,0,1.07,172.24,58.84,0,2.14,9.63,0,0,8.56,1.07,1.07,1.07,0,0,0
21Day,18.74,1.34,1.34,26.77,2.68,6.69,0,5.35,0,0,0,0,0,0,4.02,0,2.68,6.69,5.35,34.8,0,0,9.37,0,73.62,33.46,0,1.34,17.4,2.68,0,4.02,4.02,0,0,0,0,1.34
3Month,0,3.84,0.96,52.47,0.64,0,0.96,0.32,0.32,2.56,3.2,0,26.56,1.92,0.64,12.16,4.48,13.76,4.8,16.32,2.56,0,3.2,19.2,3.84,1.92,5.44,1.6,0.32,1.6,28.16,2.56,0.96,0,0.64,6.08,5.76,3.84
22Month,0.55,8.75,1.64,21.32,1.09,0,1.64,0,0,2.73,4.37,4.92,85.82,1.64,2.73,16.4,0,3.83,12.57,16.4,0.55,4.92,2.19,0.55,4.92,1.09,4.37,4.37,1.09,0,6.56,2.73,7.65,0,0,1.09,0,4.37
