stage,Cardiomyocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell,Radial.glia,T.cell
24hpf,0,0,0,0,0,0,4.08640457285017,0,0,0,0
72hpf,0,0,1.06979114146608,0,0,1.06979114146608,0,0,0,0,0
21Day,1.33853308820331,2.67706617640661,2.67706617640661,1.33853308820331,1.33853308820331,2.67706617640661,0,1.33853308820331,1.33853308820331,1.33853308820331,2.67706617640661
