stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,16349.7,16.35,0,36.78,0,4.09,0,0,0,0,0,12.26,0,0,0,0,8.17,28.6,24.52,796.85,0,8.17,0,0,32.69,604.79,0,0,0,20.43,0,0,0,0,0,16.35,0,0,0
72hpf,2600.66,5.35,0,17.12,2.14,11.77,0,0,0,0,0,0,0,0,1.07,0,2.14,27.81,4.28,62.05,0,1.07,0,1.07,1400.36,51.35,0,1.07,0,25.67,1.07,0,17.12,118.75,130.51,7.49,0,0,0
21Day,2412.04,0,0,49.53,5.35,50.86,0,2.68,0,1.34,0,0,5.35,0,10.71,8.03,5.35,26.77,6.69,78.97,0,0,12.05,0,583.6,20.08,0,0,0,16.06,32.12,0,2.68,178.02,689.34,1.34,0,0,4.02
3Month,46.07,14.4,0,14.72,0,0,0,0.64,2.56,3.84,0,0,30.4,3.52,0.96,11.2,0.64,4.8,5.12,11.2,3.84,0,5.44,0.96,4.48,0.64,0.96,0,0,0.64,2.56,5.76,1.28,0.96,0.32,0,1.92,1.92,3.52
22Month,17.49,32.8,0.55,13.12,0,0,1.64,1.09,1.64,15.85,11.48,0,218.66,3.83,4.37,17.49,0,3.28,9.29,23.51,0,6.56,6.56,1.09,6.56,0.55,1.64,0.55,0.55,0,0,6.01,2.73,3.28,0.55,0.55,0.55,0,6.56
