stage,Endothelial.cell,Enterocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte..Liver.,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oligodendrocyte,Oocyte,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21Day,0,0,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.35413235281323,1.33853308820331,0,0,0,0,0,0,0,0,0
3Month,0,0,0.639898599108391,0,0.319949299554195,0.319949299554195,0.319949299554195,0,3.83939159465034,0.639898599108391,0,0.959847898662586,0,0.639898599108391,0.319949299554195,0.319949299554195,0.319949299554195,0.319949299554195,0,0,0,0,0,2.55959439643356,0,0,0.319949299554195,0.319949299554195,0
22Month,2.18661860478973,1.09330930239487,1.6399639535923,0,0.546654651197433,0,1.6399639535923,2.73327325598717,38.8124802350178,1.6399639535923,1.09330930239487,4.37323720957947,0,0,1.6399639535923,6.01320116317177,0,0.546654651197433,0,0,0.546654651197433,0.546654651197433,12.573056977541,10.9330930239487,1.09330930239487,0.546654651197433,0,0,0.546654651197433
