stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,12.26,0,61.3,0,0,0,0,0,0,0,8.17,0,0,0,0,0,36.78,4.09,12.26,0,0,0,0,0,89.9,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,2.14,0,16.05,0,0,0,0,0,1.07,0,0,0,0,0,0,5.35,51.35,0,5.35,0,0,0,0,35.3,8.56,0,0,12.84,1.07,0,1.07,0,0,0,0,0
21Day,4.02,0,0,50.86,2.68,2.68,0,0,1.34,4.02,0,0,1.34,0,1.34,0,2.68,18.74,5.35,12.05,0,0,0,0,10.71,1.34,0,0,6.69,1.34,0,0,2.68,2.68,0,0,4.02
3Month,0.32,4.48,0.64,60.79,0,0,0,0.32,17.28,6.72,0,0,16.64,4.8,1.28,10.88,1.28,18.88,5.12,15.36,1.28,0.32,4.8,0.64,1.6,0.32,1.28,0.64,0.96,1.28,9.6,0.32,0.32,0,1.92,10.88,9.28
22Month,0,1.09,1.09,8.75,0,0,0.55,0,4.37,3.83,0.55,0,25.69,2.19,1.64,6.01,0,0.55,2.73,4.92,0.55,0,0.55,0,0,0,2.19,0,0.55,0,4.92,0.55,1.64,0,0,0,1.09
