stage,Epithelial.cell,Granulosa.cell,Hatching.gland,Hepatocyte,Mesenchymal.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast
24hpf,0,0,4.08640457285017,0,0,0,0,4.08640457285017,0
72hpf,0,0,0,0,1.06979114146608,0,1.06979114146608,0,1.06979114146608
21Day,1.33853308820331,0,0,0,0,0,0,0,1.33853308820331
3Month,0.319949299554195,0,0,0,0,0.319949299554195,0,0,0
22Month,0,0.546654651197433,0,0.546654651197433,0,0,0,0,0
