stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,77.64,294.22,0,318.74,12.26,4.09,0,4.09,0,0,0,0,4.09,0,0,0,0,16.35,73.56,98.07,535.32,0,0,0,0,1164.63,5046.71,4.09,0,0,53.12,0,0,0,0,0,16.35,0,0,0
72hpf,294.19,345.54,0,273.87,90.93,151.91,0,18.19,0,0,4.28,0,0,3.21,0,9.63,0,113.4,595.87,56.7,645.08,0,28.88,28.88,9.63,19412.43,3068.16,17.12,82.37,0,622.62,11.77,1.07,593.73,53.49,49.21,53.49,0,0,0
21Day,163.3,145.9,12.05,441.72,13.39,136.53,0,54.88,0,2.68,10.71,0,0,21.42,4.02,96.37,20.08,40.16,165.98,69.6,483.21,0,1.34,53.54,0,3587.27,738.87,14.72,108.42,0,191.41,115.11,13.39,223.54,38.82,104.41,21.42,0,0,42.83
3Month,2.24,229.08,9.6,242.2,2.56,0,2.24,5.12,0.32,43.51,28.16,0,0,273.88,19.2,8.64,94.39,22.4,74.23,56.31,88.63,17.28,0.32,19.52,17.6,40.31,6.4,17.28,91.83,0,7.04,10.56,186.53,9.92,0.32,0,1.6,35.83,21.76,48.95
22Month,1.64,507.84,13.67,123,2.19,0,4.37,7.11,0,23.51,32.8,64.51,0,587.11,14.21,28.97,142.68,7.65,20.23,89.65,68.88,3.83,21.32,14.76,2.19,51.39,11.48,24.6,237.25,2.73,4.92,1.09,88.56,26.79,10.39,0,2.73,4.92,0,35.53
