stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,277.88,32.69,0,347.34,0,4.09,0,0,0,0,0,4.09,0,0,0,0,44.95,8.17,12.26,494.45,0,0,0,0,228.84,1172.8,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,39.58,23.54,0,35.3,5.35,6.42,0,0,0,1.07,0,0,0,0,4.28,0,26.74,39.58,1.07,131.58,0,0,3.21,0,539.17,129.44,2.14,1.07,0,131.58,0,0,41.72,0,3.21,0,0,0
21Day,72.28,12.05,6.69,21.42,0,6.69,0,0,1.34,1.34,0,0,2.68,0,14.72,6.69,0,9.37,4.02,74.96,0,0,8.03,0,24.09,8.03,0,0,0,53.54,2.68,1.34,4.02,1.34,0,0,0,0
3Month,0.32,21.12,22.72,38.07,0.32,0,1.6,0,30.4,2.24,0,0,13.12,5.12,11.84,135.98,1.28,9.92,18.88,16.64,0.64,0,19.52,0,0.64,0.32,7.36,2.56,0,1.28,2.24,3.52,0.32,0,0,1.28,1.6,3.2
22Month,0,29.52,15.31,19.13,0,0,2.19,2.19,14.21,3.83,4.92,0,24.05,1.09,26.24,185.86,0,2.19,12.03,13.12,0.55,1.64,6.56,1.09,2.19,0,7.11,1.64,0.55,0,0,12.57,0,0,0,0,0,1.64
