stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,32.69,16.35,0,151.2,0,8.17,0,4.09,0,0,0,0,0,0,0,0,0,28.6,77.64,249.27,0,0,0,0,102.16,1548.75,0,0,32.69,0,0,0,0,0,12.26,0,0,0
72hpf,46,17.12,0,59.91,11.77,14.98,0,0,0,0,1.07,0,0,0,4.28,0,36.37,150.84,7.49,150.84,0,8.56,7.49,3.21,634.39,484.62,6.42,5.35,87.72,2.14,2.14,36.37,4.28,1.07,9.63,0,0,0
21Day,104.41,13.39,0,342.66,4.02,112.44,0,74.96,0,1.34,6.69,0,9.37,6.69,64.25,18.74,21.42,111.1,32.12,210.15,2.68,0,26.77,6.69,261.01,215.5,4.02,10.71,87,37.48,4.02,34.8,21.42,17.4,8.03,0,0,8.03
3Month,0,3.52,0.64,50.55,0.32,0,0.96,1.28,0,4.48,9.28,0,42.55,6.72,3.2,17.92,4.8,13.76,7.68,10.88,2.56,0,4.8,3.2,1.92,0.64,1.92,1.6,1.28,1.6,71.35,0.32,0,0,0.32,4.16,18.88,7.36
22Month,1.64,11.48,8.75,35.53,0.55,0,0,3.28,0.55,5.47,56.31,9.84,271.69,9.29,19.13,69.43,0.55,6.01,51.93,27.88,0.55,7.65,4.37,0,2.19,0.55,6.01,0.55,1.09,0,9.84,0,0.55,0,0,2.73,0,8.75
