stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,339.17,8.17,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,69.47,0,0,0,0,16.35,845.89,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,212.89,4.28,0,19.26,2.14,21.4,0,0,0,0,0,0,0,0,0,13.91,63.12,2.14,38.51,0,2.14,0,2.14,1147.89,364.8,1.07,1.07,56.7,0,1.07,184,2.14,0,12.84,0,0,0
21Day,89.68,1.34,0,33.46,0,10.71,0,2.68,4.02,1.34,0,4.02,1.34,8.03,2.68,2.68,61.57,9.37,33.46,0,0,8.03,0,123.15,174.01,2.68,0,40.16,12.05,2.68,178.02,4.02,2.68,9.37,0,0,4.02
3Month,0.64,0.32,0.64,13.44,0.96,0,0,0.32,24,1.92,0,11.2,4.48,0.32,5.12,0,4.8,0.96,2.88,0,0,0.32,0.32,1.6,3.84,5.12,0.64,0.32,0,54.71,0.96,0,0,0.64,0.64,95.98,1.28
22Month,0,2.19,1.09,12.57,0.55,0,1.64,0,44.28,3.28,0.55,249.27,1.09,0.55,25.15,1.09,6.56,2.73,3.83,1.09,4.37,7.65,0,1.09,3.28,13.67,1.09,0,1.09,14.21,3.28,0,0,1.09,0,0,0.55
