stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Intestinal.bulb.cell,Mesenchymal.cell,Nephron.cell,Neural.cell,Pancreatic.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,0,1.06979114146608,0,0,0,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,2.67706617640661,1.33853308820331,0,0
3Month,0,0,0.319949299554195,0,0,0.639898599108391,0,0.319949299554195,0,0,0.959847898662586,0.319949299554195
22Month,0,0.546654651197433,0,0.546654651197433,8.74647441915893,2.18661860478973,0,0,0,0,0,0
