stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Erythrocyte,Hepatocyte,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Radial.glia,Retinal.pigment.epithelial.cell
24hpf,0,0,8.17280914570035,0,0,0,0,0,0,0,0,44.9504503013519,0,0,0
72hpf,2.13958228293216,0,0,1.06979114146608,0,1.06979114146608,2.13958228293216,0,0,0,10.6979114146608,3.20937342439823,1.06979114146608,0,0
21Day,0,1.33853308820331,6.69266544101654,0,0,0,0,1.33853308820331,8.03119852921984,1.33853308820331,6.69266544101654,1.33853308820331,0,1.33853308820331,1.33853308820331
22Month,0,0,0,0,1.09330930239487,0,0,0,0,0,0,0,0,0,0
