stage,Enterocyte,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Neural.cell,Neurosecretory.cell,Pancreatic.cell,T.cell
21Day,1.33853308820331,0,2.67706617640661,0,0,0,0,1.33853308820331,0,0,0,0,1.33853308820331,0,0,1.33853308820331,0,2.67706617640661,0
3Month,0,0,0,0,0,0,0,0,0,0.319949299554195,0.639898599108391,0,0,0,0,0.959847898662586,0,0,0
22Month,0,3.82658255838203,0,0.546654651197433,1.09330930239487,1.09330930239487,7.10651046556663,0,8.74647441915893,0,0,1.09330930239487,0.546654651197433,0.546654651197433,0.546654651197433,0,0.546654651197433,0,1.09330930239487
