stage,Cardiomyocyte,Endothelial.cell,Enterocyte,Epithelial.cell,Erythrocyte,Goblet.cell,Granulocyte,Granulosa.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Mt.rich.cell,Muscle.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Oocyte,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,8.17280914570035,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3958228293216,0,0,0,0,1.06979114146608,0,0,0,1.06979114146608,0,0,0,0,0,0,0
21Day,1.33853308820331,0,0,1.33853308820331,1.33853308820331,0,0,0,0,0,41.4945257343025,1.33853308820331,1.33853308820331,0,105.744113968061,4.01559926460992,0,0,2.67706617640661,4.01559926460992,2.67706617640661,0,0,0,1.33853308820331,0,0,1.33853308820331,0,0,56.2183897045389
3Month,0,0.319949299554195,0,2.23964509687937,0,0.959847898662586,0.319949299554195,0.319949299554195,18.2371100745891,1.91969579732517,0.319949299554195,1.91969579732517,0,0.639898599108391,53.1115837259964,3.19949299554195,0.319949299554195,0,6.39898599108391,0,0,0,0,0,0,3.83939159465034,0.319949299554195,0,8.63863108796328,1.91969579732517,12.7979719821678
22Month,0,4.37323720957947,1.6399639535923,7.10651046556663,0,3.82658255838203,5.46654651197433,2.73327325598717,954.459020990719,1.6399639535923,1.6399639535923,7.65316511676407,0.546654651197433,0,56.3054290733356,8.1998197679615,0.546654651197433,18.0396034895153,2.73327325598717,0.546654651197433,0,1.09330930239487,2.18661860478973,0,0,2.18661860478973,0.546654651197433,1.09330930239487,0.546654651197433,0,12.0264023263435
