stage,Cardiomyocyte,Epithelial.cell,Epithelial.cell..Brain.,Erythrocyte,Erythroid.progenitor.cell,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.06979114146608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13958228293216,0,0,1.06979114146608,0,0,0,6.41874684879647,14.9770759805251,0,0
21Day,2.67706617640661,2.67706617640661,1.33853308820331,4.01559926460992,1.33853308820331,1.33853308820331,1.33853308820331,2.67706617640661,0,1.33853308820331,1.33853308820331,4.01559926460992,5.35413235281323,0,0,12.0467977938298,1.33853308820331,1.33853308820331,4.01559926460992,1.33853308820331,0,0,93.6973161742315,459.116849253734,1.33853308820331,2.67706617640661
3Month,0,1.59974649777098,0.319949299554195,0,0,0,0,0,0,0,0,0,0.639898599108391,0.319949299554195,0.319949299554195,0,0,0,0,0,0,0,0,0,0,0.319949299554195
22Month,0,0.546654651197433,0,0,0,2.18661860478973,0,0,0.546654651197433,0,0,0,3.82658255838203,0,0,0,0,0,0,0,0.546654651197433,0.546654651197433,0.546654651197433,0,0,0
