stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,4.09,4.09,0,16.35,0,0,0,0,0,98.07,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,2.14,1.07,0,5.35,2.14,1.07,0,0,0,0,0,0,0,0,0,3.21,8.56,1.07,3.21,0,0,0,0,41.72,36.37,0,0,6.42,0,0,3.21,2.14,0,0,0,0,0
21Day,5.35,0,1.34,22.76,1.34,10.71,0,12.05,1.34,0,0,0,4.02,18.74,0,1.34,6.69,5.35,17.4,0,0,1.34,0,29.45,26.77,0,0,5.35,2.68,1.34,2.68,0,2.68,0,0,0,13.39
3Month,0.32,3.2,1.28,38.07,0.96,0,1.28,3.52,8,21.76,0,42.87,30.08,5.12,9.92,4.16,14.72,16.96,16.96,3.84,0,5.12,2.56,1.92,0.32,4.8,1.6,1.92,0.64,42.55,1.28,0.64,0,0.32,6.72,79.35,35.19
22Month,0,3.28,0.55,15.85,0.55,0,3.28,2.19,3.83,37.17,7.65,67.24,8.75,7.11,11.48,0,2.19,11.48,10.39,0,4.92,2.73,0,0.55,0,2.73,2.19,0.55,0,9.84,1.09,1.64,0,0,0.55,0,12.03
