stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,4.09,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.69,0,0,0,0,8.17,392.29,0,0,4.09,0,0,0,0,0,4.09,0,0,0
72hpf,25.67,1.07,0,13.91,3.21,6.42,0,0,0,0,0,3.21,0,0,0,0,20.33,4.28,316.66,0,1.07,18.19,0,111.26,70.61,0,2.14,723.18,2.14,1.07,63.12,0,1.07,33.16,0,0,0
21Day,24.09,0,1.34,48.19,0,6.69,0,0,0,0,0,0,0,1.34,1.34,1.34,8.03,5.35,409.59,0,0,65.59,0,41.49,20.08,0,0,290.46,6.69,0,17.4,0,4.02,2.68,1.34,0,0
3Month,0.32,1.92,0.32,17.92,0.32,0,0.96,0.32,1.28,9.28,0,8.32,2.56,0.32,6.4,1.92,67.19,5.76,286.35,55.35,0,3.2,0.96,0.64,0.96,0.96,0.96,44.15,3.84,6.72,1.92,0,0,0.32,11.52,1.6,5.12
22Month,0,0,0,4.92,0,0,2.19,0,0,4.92,0.55,20.77,1.09,0,2.73,0.55,5.47,1.09,109.88,1.64,0,1.09,0,1.09,2.73,0,0.55,73.8,0.55,9.29,0.55,1.09,0,0,2.73,0,0.55
