stage,Epithelial.cell,Granulosa.cell,Hepatocyte,Ionocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Radial.glia,Retinal.cell,Retinal.cone.cell,Retinal.pigment.epithelial.cell,T.cell
24hpf,4.08640457285017,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,2.13958228293216,2.13958228293216,0,0,1.06979114146608,1.06979114146608,0
21Day,0,0,0,1.33853308820331,0,1.33853308820331,0,1.33853308820331,0,1.33853308820331,4.01559926460992,13.3853308820331,0,0
3Month,0,0,0,0,0,0,0.319949299554195,0,0,0,0,0,0,0.319949299554195
22Month,0,0.546654651197433,1.09330930239487,0,0,0,0,0,0,0,0,0,0,0
