stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1957.39,49.04,0,723.29,12.26,28.6,0,32.69,0,0,4.09,0,77.64,0,0,12.26,4.09,40.86,437.25,294.22,1017.51,0,0,0,151.2,1458.85,6101,0,0,0,57.21,0,0,0,0,0,20.43,0,0,0
72hpf,1310.49,60.98,0,569.13,253.54,319.87,0,29.95,0,0,5.35,0,0,4.28,0,33.16,1.07,222.52,5832.5,57.77,861.18,0,181.86,118.75,6.42,22806.88,2573.92,4.28,186.14,0,1997.3,74.89,1.07,931.79,22.47,23.54,52.42,0,0,0
21Day,1800.33,20.08,25.43,3950.01,78.97,1711.98,0,631.79,0,4.02,29.45,5.35,0,72.28,13.39,456.44,45.51,69.6,1716,137.87,1930.16,4.02,1.34,552.81,0,8211.9,1345.23,5.35,113.78,0,1365.3,388.17,22.76,626.43,68.27,174.01,44.17,0,0,214.17
3Month,13.12,17.28,2.88,1498.96,12.8,0,20.16,19.2,0.96,12.8,33.91,36.15,0,64.63,34.87,19.2,31.99,37.43,471.93,45.11,255.64,213.09,1.28,51.83,5.12,117.74,15.36,8.32,29.12,0,31.04,20.48,285.39,254.68,2.24,0,34.23,14.08,32.31,139.82
22Month,2.19,8.75,2.73,315.42,8.2,0,13.67,9.29,1.64,8.75,24.6,134.48,0,108.24,16.4,54.12,13.67,12.03,106.6,57.4,256.38,40.45,9.29,31.16,0.55,102.22,10.39,3.83,21.87,33.89,12.57,3.28,95.12,500.74,22.96,0,10.93,2.19,0,36.63
