stage,Epithelial.cell,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Smooth.muscle.cell,Spermatocyte
24hpf,0,0,0,0,0,0,8.17280914570035,0,0,0
72hpf,0,0,0,1.06979114146608,0,6.41874684879647,0,0,0,0
21Day,0,0,1.33853308820331,1.33853308820331,1.33853308820331,1.33853308820331,0,1.33853308820331,0,0
3Month,0.319949299554195,0.319949299554195,0,0,0,0,0,0,0.319949299554195,0.959847898662586
