stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,8.17,8.17,0,16.35,0,0,0,0,0,0,0,0,0,0,0,8.17,4.09,8.17,36.78,0,0,0,0,12.26,159.37,0,0,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,3.21,0,0,5.35,1.07,1.07,0,0,0,0,0,1.07,0,0,0,5.35,7.49,2.14,5.35,0,3.21,0,0,10.7,17.12,0,0,0,2.14,1.07,0,0,1.07,0,0,0,0
21Day,2.68,0,0,10.71,0,4.02,0,1.34,0,0,1.34,1.34,0,4.02,1.34,0,8.03,0,0,0,0,2.68,1.34,5.35,5.35,0,0,0,1.34,1.34,0,1.34,0,0,0,0,4.02
3Month,0,1.28,0.32,7.36,0,0,0,0,0.96,3.2,0,2.24,0.96,0,12.8,0.96,5.12,4.16,3.2,1.28,0,0.96,0.32,10.24,0,0,0,0,0.32,0.32,3.52,0.32,0,0,2.56,9.28,0
22Month,1.09,1.64,1.09,12.57,1.09,0,1.09,0,4.92,22.41,3.28,229.59,4.37,0,14.76,0,2.19,17.49,3.83,1.09,4.92,2.19,0,4.37,0,2.19,1.09,1.09,0,2.19,1.64,1.64,1.64,0,1.09,0,3.83
