stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,65.38,0,130.76,0,0,0,4.09,0,0,0,0,24.52,0,0,0,0,12.26,0,16.35,69.47,0,0,0,0,28.6,187.97,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,11.77,55.63,0,112.33,14.98,4.28,0,9.63,0,0,0,0,0,1.07,0,2.14,0,40.65,132.65,10.7,80.23,0,0,0,0,97.35,51.35,27.81,0,81.3,3.21,0,9.63,0,0,6.42,0,0,2.14
21Day,13.39,10.71,2.68,339.99,10.71,22.76,0,46.85,0,8.03,2.68,0,0,6.69,2.68,101.73,5.35,58.9,65.59,29.45,155.27,1.34,0,36.14,0,49.53,32.12,17.4,2.68,49.53,22.76,0,12.05,4.02,9.37,5.35,0,0,104.41
3Month,1.28,66.23,4.8,623.58,5.44,0,3.84,7.68,0.96,275.16,27.52,0.32,0,43.51,53.43,18.56,25.28,39.99,128.62,65.91,132.78,29.12,0.32,149.1,3.2,35.19,1.92,77.43,4.48,7.36,9.28,15.68,0.32,0,0,3.2,51.51,6.72,324.43
22Month,0,69.43,3.28,197.89,1.64,0,1.09,2.73,0.55,107.69,51.39,37.72,0,34.99,22.41,28.97,25.69,10.93,15.85,86.37,66.69,2.19,2.73,77.62,0,10.93,0.55,59.59,0.55,5.47,2.73,8.2,4.37,0.55,0,0,3.83,0,97.3
