stage,Epithelial.cell,Hepatocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Osteoblast,Primordial.germ.cell
72hpf,4.27916456586431,0,3.20937342439823,1.06979114146608,1.06979114146608,2.13958228293216,0
22Month,0,1.09330930239487,0,0,0,0,5.46654651197433
