stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,1.07,0,0,0,0,0,0,0,0,4.28,0,0,0,0,6.42,0,1.07,0,170.1,0,0,3.21,5.35,0,0,0,2.14,0,0,0,0,0,0,0,0,0,0
21Day,12.05,2.68,5.35,44.17,1.34,24.09,0,2.68,0,0,4.02,0,467.15,0,6.69,9.37,2.68,28.11,9.37,45.51,0,1.34,8.03,0,50.86,24.09,2.68,2.68,0,17.4,54.88,0,4.02,4.02,5.35,5.35,0,0,0,6.69
3Month,16.32,65.91,188.77,634.78,3.84,0,144.62,5.12,2.88,112.3,189.73,3.52,61490.42,244.76,15.36,746.76,147.82,204.45,156.78,274.52,49.91,82.55,156.78,86.39,43.83,5.76,45.43,62.07,0,13.76,762.76,1.28,110.38,16.96,0.64,0,3.2,118.06,64.95,176.29
22Month,53.57,204.45,183.68,429.12,2.73,0,356.42,9.84,2.73,86.92,342.75,77.08,159255.26,171.65,66.15,691.52,43.73,68.33,330.18,493.08,26.24,2195.91,141.58,5.47,34.44,8.75,61.77,157.98,67.79,16.4,249.27,0,98.4,57.4,42.64,0,2.73,24.05,0,192.97
