stage,Epithelial.cell,Erythrocyte,Hepatocyte,Mesenchymal.cell,Neural.cell,Neural.progenitor.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,4.08640457285017,0
72hpf,0,1.06979114146608,0,1.06979114146608,43.8614368001092,0,2.13958228293216
21Day,2.67706617640661,0,0,0,28.1091948522695,0,0
22Month,0,0,0.546654651197433,0,0,0,0
