stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,1078.81,0,8.17,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,20.43,0,0,0,0,0,89.9,0,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,2.14,1003.46,0,2.14,2.14,7.49,0,0,0,0,0,0,0,0,1.07,3.21,6.42,0,6.42,0,0,2.14,1.07,48.14,16.05,0,0,0,3.21,0,0,0,0,0,0,0,0,0
21Day,10.71,706.75,0,17.4,0,6.69,0,0,0,0,0,2.68,0,13.39,0,0,2.68,4.02,12.05,0,0,2.68,0,9.37,6.69,0,1.34,0,33.46,8.03,0,0,1.34,5.35,1.34,0,0,0
3Month,0,212.77,0.32,9.6,0,0,0,0.32,0.96,3.52,0,10.56,2.24,0.96,5.76,1.6,2.56,5.44,6.08,1.28,0,0.32,0.32,0,0,0.32,0.64,0,0.32,0.64,4.48,0,0,0,0,1.92,0.64,2.24
22Month,0,196.8,0,3.28,0,0,0.55,0,0,12.03,2.73,26.24,1.09,2.19,1.09,0.55,0,7.65,4.92,0,1.09,1.09,0,1.09,0.55,0.55,1.09,0.55,0,0.55,1.09,0.55,0,0,0.55,0,0,1.09
