stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,143.02,32.69,0,220.67,4.09,4.09,0,4.09,0,0,0,0,20.43,4.09,0,0,0,20.43,134.85,122.59,355.52,0,0,0,0,212.49,2312.9,0,0,0,28.6,0,0,0,0,0,8.17,0,0,0
72hpf,86.65,18.19,0,68.47,20.33,25.67,0,6.42,0,0,1.07,0,0,0,0,11.77,0,66.33,264.24,12.84,160.47,0,21.4,2.14,2.14,602.29,556.29,1.07,14.98,0,182.93,11.77,0,50.28,5.35,3.21,10.7,0,0,0
21Day,141.88,6.69,4.02,315.89,5.35,100.39,0,129.84,0,5.35,8.03,0,0,18.74,2.68,48.19,24.09,13.39,178.02,40.16,302.51,0,0,24.09,2.68,202.12,275.74,5.35,4.02,0,149.92,34.8,1.34,37.48,6.69,6.69,8.03,0,0,24.09
3Month,2.56,13.76,11.52,298.51,1.6,0,5.12,6.72,1.92,84.79,48.63,0.64,0,406.66,40.95,19.84,151.66,17.6,59.83,62.07,76.79,9.28,1.6,18.56,16.96,12.8,3.84,12.8,9.28,0,7.36,16,514.16,4.48,0.64,0,1.92,28.48,112.62,56.63
22Month,3.28,45.92,22.41,164.54,0.55,0,10.93,9.84,1.09,63.41,179.85,122.45,0,1578.19,48.11,74.89,300.11,5.47,21.87,153.61,105.5,3.28,30.61,19.13,1.09,20.77,1.64,25.15,14.21,6.56,11.48,2.73,110.42,12.57,8.2,0,0.55,10.93,0.55,30.61
