stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,85.81,0,0,0,0,0,0,12.26,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,1.07,0,0,0,0,0,0,0,8.56,1.07,0,0,0,0,2.14,1.07,0,1.07,0,0,0,0,0,1.07,0,0,0,0
21Day,2.68,1.34,0,18.74,4.02,0,2.68,0,0,0,4.02,0,33.46,99.05,0,1.34,91.02,17.4,0,0,1.34,2.68,9.37,6.69,1.34,0,0,5.35,12.05,0,0,2.68,4.02,0,0,172.67
3Month,0.64,1.92,7.04,28.48,0,3.52,0.64,7.36,8.96,0,35.19,9.6,1.6,300.75,2.56,6.4,52.47,19.2,2.56,0.64,3.84,6.08,1.92,0,3.84,0,0,0.96,5.76,11.84,0.64,0,0,3.84,4.48,386.18
22Month,0,3.83,2.73,9.84,0,1.09,0,6.01,11.48,2.73,89.1,3.28,9.84,233.42,1.09,1.64,173.84,14.76,0.55,4.37,2.19,0,0.55,0,2.73,2.19,0.55,0.55,2.19,0.55,2.19,0.55,0,0.55,0.55,390.86
