stage,Endothelial.cell,Epithelial.cell,Erythrocyte,Erythroid.progenitor.cell,Granulocyte,Granulosa.cell,Hepatocyte,Intestinal.bulb.cell,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Neural.cell
72hpf,0,0,0,0,0,0,0,0,0,0,0,1.06979114146608
21Day,0,1.33853308820331,4.01559926460992,4.01559926460992,0,0,0,0,1.33853308820331,0,0,0
3Month,0,0.319949299554195,0,0,0.319949299554195,0,0,0,0,0.319949299554195,0.319949299554195,0
22Month,0.546654651197433,1.09330930239487,0,0,0.546654651197433,7.10651046556663,1.6399639535923,1.09330930239487,1.09330930239487,0.546654651197433,0,0
