stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,36.78,0,114.42,4.09,4.09,0,0,0,0,0,0,0,0,0,0,8.17,24.52,4.09,261.53,0,0,0,0,40.86,1009.34,0,0,0,24.52,0,0,0,0,8.17,0,0,0
72hpf,51.35,14.98,0,125.17,33.16,18.19,0,0,0,0,0,0,0,0,1.07,0,13.91,185.07,5.35,603.36,0,3.21,19.26,1.07,221.45,338.05,1.07,2.14,0,400.1,0,0,54.56,2.14,32.09,0,0,0
21Day,44.17,2.68,2.68,139.21,5.35,10.71,0,0,0,1.34,0,1.34,4.02,2.68,4.02,5.35,4.02,46.85,2.68,372.11,0,0,30.79,0,45.51,81.65,1.34,2.68,0,144.56,16.06,0,25.43,2.68,8.03,0,0,5.35
3Month,0.32,5.12,1.28,106.54,1.28,0,2.56,0,0.32,9.92,5.76,0,15.04,3.52,0.32,69.11,8,30.72,5.44,79.67,22.4,0,5.44,2.56,2.88,0.32,8.32,2.56,0,4.16,2.24,32.31,2.56,0,2.24,12.48,5.12,7.68
22Month,0,10.93,1.64,75.98,0.55,0,1.09,1.09,0,6.01,3.83,11.48,28.97,1.09,2.73,55.76,2.73,7.65,2.73,61.23,3.28,0.55,6.56,0.55,2.19,1.09,12.03,3.28,0.55,1.09,0.55,6.01,9.84,0.55,0,2.19,0,1.64
