stage,Epithelial.cell,Hepatocyte,Immune.cell,Macrophage,Mesenchymal.cell..caudal.fin.,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Spermatocyte
72hpf,0,0,0,0,0,1.06979114146608,1.06979114146608,0,0
21Day,1.33853308820331,0,0,0,0,0,0,0,0
3Month,0,0.959847898662586,0.319949299554195,0.319949299554195,0.319949299554195,0,0,10.2383775857343,0.319949299554195
