stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,20.43,8.17,0,4.09,0,0,0,0,0,0,0,0,0,0,0,0,4.09,0,12.26,8.17,0,0,0,0,16.35,36.78,0,0,0,4.09,0,0,0,0,4.09,0,0,0
72hpf,9.63,0,0,1.07,1.07,5.35,0,1.07,0,0,0,0,0,0,0,0,6.42,4.28,3.21,4.28,0,2.14,0,0,7.49,5.35,0,0,0,4.28,0,1.07,3.21,0,1.07,0,0,0
21Day,8.03,0,1.34,8.03,0,18.74,0,18.74,0,0,0,0,1.34,0,5.35,9.37,1.34,2.68,8.03,9.37,0,0,1.34,0,5.35,4.02,0,2.68,0,9.37,2.68,4.02,0,0,1.34,0,0,5.35
3Month,1.6,2.88,0.64,30.08,0.64,0,1.28,3.2,0.32,9.6,9.6,0,229.4,11.52,3.2,141.42,1.6,6.72,18.88,10.56,0.64,0.32,7.36,2.56,2.56,0.96,5.76,2.88,0,0,5.44,122.86,0.64,0,0.64,0.64,4.8,6.4
22Month,1.09,3.28,4.92,12.03,0,0,3.28,3.28,0,11.48,22.96,6.01,709.56,9.84,3.83,139.4,0.55,1.64,10.93,7.65,0,8.75,4.92,0,2.73,0.55,6.01,7.11,0.55,0,1.64,18.04,2.73,0.55,0,0,0,3.83
