stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,65.38,0,61.3,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,28.6,65.38,0,0,0,0,20.43,216.58,0,0,0,8.17,0,0,0,0,0,0,0,0,0
72hpf,12.84,18.19,0,26.74,3.21,139.07,0,0,0,0,0,1.07,0,0,0,0,3.21,25.67,1.07,57.77,0,0,3.21,0,83.44,58.84,1.07,0,0,85.58,0,0,18.19,1.07,0,1.07,0,0,0
21Day,25.43,29.45,0,57.56,1.34,365.42,0,14.72,0,0,0,0,1.34,0,10.71,4.02,5.35,14.72,10.71,192.75,0,0,21.42,0,117.79,41.49,1.34,13.39,0,76.3,16.06,0,10.71,4.02,5.35,5.35,0,0,1.34
3Month,0.32,6.72,0.96,47.99,0,0,3.2,2.24,0.32,4.48,11.84,0,21.12,4.16,0.32,21.12,1.28,34.55,8.96,38.39,19.2,0,1.28,0.64,0.96,0,1.28,9.6,0,1.92,0.96,7.68,0.32,0,0,0,10.88,19.84,3.84
22Month,0.55,16.95,0.55,20.23,0,0,2.19,0,0.55,1.64,21.87,6.01,67.79,2.73,1.09,10.39,0.55,8.2,6.56,30.61,0,1.09,1.09,0,0,0,1.09,11.48,0.55,0.55,0.55,2.19,5.47,0,0,0,3.83,0,3.28
