stage,Epithelial.cell,Epithelial.cell..Brain.,Erythroid.progenitor.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Osteoblast,Pancreatic.cell,Primordial.germ.cell,Radial.glia,Retinal.cell,Smooth.muscle.cell,Spermatocyte,T.cell
24hpf,4.08640457285017,0,0,0,0,0,0,0,0,0,8.17280914570035,0,0,0,0,0,4.08640457285017,0,0,0,0,0,0,0,0
72hpf,6.41874684879647,1.06979114146608,0,0,0,0,0,1.06979114146608,0,4.27916456586431,33.1635253854484,0,1.06979114146608,0,0,8.55832913172862,3.20937342439823,0,1.06979114146608,0,0,0,0,0,0
21Day,58.8954558809455,0,1.33853308820331,0,0,1.33853308820331,0,0,0,5.35413235281323,60.2339889691488,0,5.35413235281323,1.33853308820331,0,4.01559926460992,1.33853308820331,1.33853308820331,0,0,0,1.33853308820331,0,0,4.01559926460992
3Month,21.1166537705769,0,0,0.639898599108391,0.319949299554195,7.99873248885489,0.319949299554195,0,0.959847898662586,2.55959439643356,0.959847898662586,0.319949299554195,1.27979719821678,0.319949299554195,0.319949299554195,0,0,0,0.959847898662586,5.11918879286713,0,0,1.59974649777098,0.319949299554195,0
22Month,1.09330930239487,0,0,0.546654651197433,0,1.6399639535923,0,0,0.546654651197433,0,0,0,0,0,0,0.546654651197433,0,0,0,0.546654651197433,0.546654651197433,0,0,0,0
