stage,Epithelial.cell,Hepatocyte,Ionocyte,Keratinocyte,Neural.cell,Neural.progenitor.cell,Primordial.germ.cell,Smooth.muscle.cell
24hpf,0,0,0,0,4.08640457285017,4.08640457285017,0,0
21Day,1.33853308820331,0,0,2.67706617640661,0,0,0,0
3Month,6.39898599108391,1.59974649777098,0.319949299554195,0.319949299554195,0,0,0.319949299554195,0.319949299554195
