stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,57.21,16.35,0,65.38,4.09,4.09,0,4.09,0,0,0,0,0,0,0,0,0,36.78,77.64,237.01,0,0,0,0,102.16,1573.27,0,0,0,12.26,0,0,0,0,0,8.17,0,0,0
72hpf,20.33,10.7,0,29.95,6.42,6.42,0,1.07,0,0,1.07,0,0,0,3.21,0,27.81,84.51,3.21,65.26,0,12.84,3.21,0,292.05,225.73,3.21,4.28,0,29.95,0,2.14,22.47,4.28,1.07,6.42,0,0,0
21Day,44.17,2.68,9.37,216.84,0,58.9,0,28.11,0,0,2.68,0,1.34,8.03,41.49,14.72,20.08,89.68,33.46,133.85,0,1.34,20.08,0,156.61,124.48,12.05,2.68,0,57.56,28.11,4.02,14.72,6.69,4.02,5.35,0,0,17.4
3Month,0,1.6,1.28,39.67,0,0,0.64,0.96,0.32,2.56,7.68,0,28.16,8.64,2.24,16.32,3.2,13.12,9.92,8,3.84,0,3.84,4.16,4.16,0.96,1.6,1.92,0,0.32,0.64,56.95,0.32,0,0,0.64,3.2,19.52,8.32
22Month,0.55,4.37,3.28,22.96,0,0,1.09,1.64,0,4.37,26.79,3.83,104.41,4.37,6.56,32.25,1.09,2.19,33.89,9.29,0,4.37,0.55,0.55,2.19,0,3.83,0,0.55,0.55,1.09,7.65,0,0,0,0,1.09,0,3.28
