stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.26,0,0,0,0,8.17,16.35,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,9.63,5.35,0,34.23,9.63,1.07,0,0,0,0,0,0,0,0,0,3.21,48.14,0,60.98,0,3.21,0,1.07,282.42,27.81,1.07,2.14,0,97.35,0,0,5.35,1.07,0,1.07,0,0,0
21Day,4.02,1.34,0,16.06,0,4.02,0,0,0,0,0,0,1.34,0,0,1.34,2.68,1.34,136.53,0,0,4.02,0,96.37,10.71,0,1.34,0,285.11,12.05,0,4.02,1.34,4.02,4.02,0,0,1.34
3Month,0,1.28,0.32,4.48,0.32,0,0.32,1.28,1.6,2.24,0,5.12,1.92,0,2.56,0.32,5.76,1.28,39.03,2.88,0,1.28,9.28,0.64,0.32,0.96,0.64,0,0,0.64,6.72,0,0,0,1.28,1.28,0.64,1.92
22Month,0,1.09,0,6.01,0,0,0.55,2.19,0,2.73,4.37,30.07,1.09,1.64,2.73,0,0.55,1.09,22.96,1.09,0.55,0.55,0,2.19,0.55,1.64,0.55,0.55,0.55,0,7.11,0,0.55,0,0,0,0,1.09
