stage,Epithelial.cell,Epithelial.cell..Brain.,Granulocyte,Hepatocyte,Immune.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Neural.cell,Neural.progenitor.cell,Osteoblast,T.cell
24hpf,0,0,0,0,0,0,0,0,0,0,16.3456182914007,0,0
72hpf,0,0,0,0,0,0,0,1.06979114146608,0,1.06979114146608,0,1.06979114146608,0
21Day,0,1.33853308820331,0,0,0,0,0,0,0,0,0,0,1.33853308820331
3Month,0,0,0.639898599108391,0.319949299554195,0.319949299554195,0.959847898662586,0.319949299554195,0,0.639898599108391,0,0,0,0.639898599108391
22Month,0.546654651197433,0,0,1.09330930239487,0,0,0,0,0,0,0,0,0
