stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,805.02,4.09,0,0,0,0,0,0,40.86,0,0,0,8.17,0,0,0,0,0,0,0,0
72hpf,9.63,0,0,46,1.07,3.21,0,0,0,0,0,0,0,3.21,0,1.07,1254.87,0,7.49,0,1.07,0,0,83.44,24.61,0,0,0,5.35,0,0,2.14,0,4.28,0,0,0
21Day,1.34,0,0,4.02,0,0,0,2.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,1.34,0,0,0,1.34,0,0,0,0,0,0,0,0
3Month,3.52,3.2,10.88,786.12,0,0,4.48,0,2.24,8.32,28.8,60.15,7.04,1.28,12.48,2.24,9.28,8,8,1.92,0.32,12.16,2.56,2.24,22.4,7.36,0.64,0,0,2.56,63.99,1.92,0,0,3.2,15.04,15.04
22Month,0,3.28,0,100.04,0,0,0.55,0.55,2.19,3.83,49.2,44.28,0.55,2.19,3.83,0,0.55,3.83,6.01,0,4.37,1.09,0,0,0,6.56,0.55,16.4,0,0.55,58.49,0.55,0.55,0,0,0,1.64
