stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.17,8.17,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,6.42,0,0,12.84,0,1.07,0,0,0,0,0,0,0,0,0,0,4.28,5.35,0,10.7,0,0,0,3.21,360.52,16.05,88.79,1.07,0,10.7,0,0,2.14,8.56,1.07,1.07,0,0,0
21Day,16.06,0,178.02,73.62,2.68,24.09,0,2.68,0,4.02,1.34,1.34,46.85,2.68,8.03,464.47,2.68,45.51,6.69,61.57,0,1.34,5.35,0,252.98,25.43,178.02,1.34,0,66.93,22.76,4.02,4.02,21.42,9.37,2.68,0,0,8.03
3Month,1.6,11.84,117.1,164.77,0.96,0,10.56,1.28,0.32,82.87,37.43,0.96,1659.58,43.19,1.6,2121.58,11.2,35.83,32.95,42.23,4.48,1.92,38.71,5498.97,13.76,3.2,457.85,4.48,0,1.92,62.71,47.67,1.92,5.12,0.32,0.64,23.36,26.88,32.31
22Month,0.55,7.11,135.02,49.75,0,0,4.92,0,0,119.72,35.53,802.49,932.05,6.01,2.19,3977.46,2.19,4.92,22.96,42.64,1.64,21.87,5.47,172.2,2.19,0,478.87,7.65,1.09,2.19,9.29,19.68,3.83,25.69,0,0,2.19,0,6.56
