stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,4.09,0,8.17,0,0,0,0,0,0,0,0,0,0,0,4.09,24.52,4.09,20.43,0,0,0,0,65.38,155.28,4.09,0,0,8.17,0,0,0,0,0,0,8.17,0,0,0
72hpf,119.82,20.33,0,60.98,14.98,97.35,0,0,0,2.14,0,0,0,3.21,0,19.26,154.05,26.74,129.44,0,6.42,4.28,1.07,16308.97,323.08,34.23,54.56,0,219.31,3.21,0,0,75.96,1.07,7.49,12.84,0,0,0
21Day,53.54,6.69,6.69,124.48,4.02,163.3,0,10.71,1.34,4.02,0,12.05,6.69,44.17,33.46,9.37,60.23,40.16,128.5,1.34,0,21.42,0,6146.54,76.3,41.49,40.16,0,58.9,125.82,0,5.35,37.48,41.49,73.62,10.71,0,0,20.08
3Month,0.32,1.92,0.64,12.48,0.64,0,0,0.32,2.24,3.52,0,15.68,8.32,0.64,4.8,3.2,4.16,8.64,8.96,3.84,0,0.32,2.56,247.96,0.32,70.07,2.24,0,0.32,1.28,0.32,53.75,1.6,0,0.32,0,0.96,39.99,3.84
22Month,1.09,8.2,1.09,17.49,0,0,3.28,0,2.73,10.39,2.73,102.77,7.65,2.19,25.69,2.73,3.83,15.85,18.04,0.55,6.56,3.28,1.64,348.22,0.55,102.22,6.56,0.55,0.55,3.83,0,84.18,19.13,1.64,0,0,0,0,9.29
