stage,Endothelial.cell,Epithelial.cell,Goblet.cell,Granulocyte,Hepatocyte,Immune.cell,Immune.progenitor.cell,Intestinal.bulb.cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal.cell,Mesenchymal.cell..caudal.fin.,Muscle.cell,Nephron.cell,Neural.cell,Neural.progenitor.cell,Oligodendrocyte,Pancreatic.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell,Spermatocyte,T.cell
24hpf,0,0,0,0,0,0,0,0,0,8.17280914570035,8.17280914570035,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,0,0,0,0,0,0,0,0,0,11.7677025561269,0,0,0,0,0,0,2.13958228293216,0,0,0,1.06979114146608,0,0
21Day,0,4.01559926460992,0,0,0,0,0,0,0,20.0779963230496,1.33853308820331,0,0,0,0,4.01559926460992,0,0,0,0,0,0,0
3Month,0,12.7979719821678,0.639898599108391,1.27979719821678,2.55959439643356,0.319949299554195,0,0.959847898662586,0,0.639898599108391,0.959847898662586,3.51944229509615,0.639898599108391,0,0.959847898662586,0.319949299554195,0,0,0.319949299554195,0.319949299554195,0,0.319949299554195,0.639898599108391
22Month,1.09330930239487,8.1998197679615,0,1.6399639535923,10.3864383727512,0.546654651197433,0.546654651197433,1.6399639535923,0.546654651197433,0,1.09330930239487,1.09330930239487,0,0.546654651197433,0,0.546654651197433,0.546654651197433,1.09330930239487,0,6.5598558143692,0,0,0.546654651197433
