stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,4.09,0,0,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.09,8.17,0,0,0,0,8.17,130.76,0,0,4.09,0,0,0,0,0,0,0,0,0
72hpf,24.61,1.07,0,20.33,18.19,4.28,0,0,0,0,0,0,0,0,1.07,0,0,26.74,0,48.14,0,0,0,0,365.87,20.33,3.21,0,18.19,1.07,1.07,1.07,0,0,1.07,0,0,0
21Day,6.69,1.34,0,61.57,16.06,4.02,0,1.34,0,0,0,0,0,0,22.76,4.02,1.34,18.74,21.42,104.41,0,0,29.45,0,164.64,10.71,2.68,6.69,14.72,6.69,4.02,0,0,2.68,0,1.34,0,48.19
3Month,0.32,5.12,0.96,76.15,4.48,0,1.6,0.96,0,3.52,6.4,0,18.24,4.8,3.52,8,3.2,10.24,10.56,73.91,7.04,0,25.6,0.96,7.04,0,8.32,0.64,21.44,2.56,69.75,1.92,0,0,0.64,80.95,22.4,157.74
22Month,0,3.83,1.09,67.24,2.19,0,0,0,0.55,2.73,6.56,2.73,86.92,2.19,3.83,16.4,1.64,3.83,9.29,23.51,0,0.55,14.21,1.09,8.75,1.09,14.21,6.56,27.88,1.09,19.68,4.37,0.55,0,0,10.39,0,67.24
