stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,1005.26,339.17,0,2202.57,69.47,36.78,0,16.35,0,0,4.09,0,175.72,4.09,0,4.09,0,510.8,1773.5,1107.42,3097.49,0,0,0,85.81,1307.65,18294.83,20.43,0,0,404.55,0,0,0,0,0,0,163.46,0,0,0
72hpf,1092.26,140.14,0,737.09,233.21,232.14,0,37.44,0,0,11.77,2.14,0,23.54,0,59.91,5.35,834.44,2683.04,125.17,1469.89,0,419.36,31.02,75.96,3963.58,3350.59,36.37,41.72,0,1312.63,139.07,0,16.05,580.9,93.07,72.75,164.75,0,0,0
21Day,1576.79,107.08,76.3,5512.08,172.67,1090.9,0,679.97,0,17.4,54.88,9.37,0,418.96,50.86,512.66,377.47,650.53,2619.51,378.8,4552.35,8.03,5.35,298.49,54.88,1777.57,1805.68,61.57,66.93,0,2151.02,463.13,0,50.86,472.5,155.27,306.52,144.56,4.02,0,161.96
3Month,46.71,63.67,77.11,1493.52,13.76,0,36.79,42.23,3.2,177.89,178.21,4.16,0,6499.77,236.76,52.47,766.28,330.83,411.45,282.52,554.79,187.81,6.72,127.66,286.99,81.27,13.12,63.35,44.79,0,66.87,110.06,0.96,737.48,26.56,3.2,0.64,12.16,103.02,81.91,127.02
22Month,16.4,65.05,54.12,347.13,6.56,0,27.33,23.51,0.55,79.26,268.95,248.18,0,6443.42,93.48,108.78,637.95,68.33,88.56,387.03,338.38,10.93,62.87,53.03,24.05,36.63,7.11,48.65,49.2,19.68,27.88,12.57,0,219.21,44.28,18.04,0,4.37,12.03,0,44.28
