stage,Epithelial.cell,Keratinocyte,Mesenchymal.cell,Muscle.cell,Primordial.germ.cell,T.cell
72hpf,0,1.06979114146608,1.06979114146608,0,0,0
21Day,1.33853308820331,0,0,1.33853308820331,0,0
3Month,0,0,0,0,0.319949299554195,0.319949299554195
