stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,314.65,351.43,0,1712.2,122.59,65.38,0,16.35,0,20.43,0,32.69,0,0,4.09,0,163.46,809.11,1352.6,4082.32,0,0,8.17,20.43,747.81,40794.58,4.09,0,0,788.68,0,0,0,8.17,0,0,143.02,0,0,0
72hpf,325.22,117.68,0,528.48,55.63,397.96,0,50.28,0,18.19,0,3.21,9.63,0,36.37,3.21,297.4,605.5,78.09,1924.55,0,70.61,25.67,13.91,2523.64,9220.53,7.49,29.95,0,1045.19,44.93,0,3.21,386.19,13.91,5.35,65.26,0,0,0
21Day,364.08,12.05,4.02,649.19,8.03,1622.3,0,615.73,4.02,13.39,2.68,0,36.14,14.72,435.02,25.43,42.83,117.79,121.81,305.19,0,0,32.12,6.69,473.84,2513.77,4.02,21.42,0,164.64,115.11,0,41.49,143.22,14.72,38.82,12.05,4.02,0,121.81
3Month,5.76,9.28,7.68,244.76,1.6,0,7.36,24,15.68,128.94,0.64,0,122.86,96.94,40.95,51.83,23.04,35.19,108.78,112.62,23.36,0.32,12.8,14.4,21.44,31.67,10.24,5.12,0,4.48,32.63,0.32,3612.55,2.56,0,0,1.92,40.63,1158.86,185.25
22Month,0.55,15.31,39.36,85.28,2.73,0,8.2,18.04,10.93,320.89,31.71,0,232.87,46.47,109.33,267.31,9.84,8.2,319.25,34.99,0.55,15.31,11.48,3.28,8.2,10.39,8.2,4.92,314.87,2.19,7.11,0,344.94,5.47,5.47,0,0,1.64,0,43.73
