stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Pancreatic_macrophage,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,12.26,0,0,621.13,0,0,0,4.09,0,0,12.26,0,8.17,0,0,4.09,0,0,69.47,960.31,28.6,0,0,0,0,4.09,69.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72hpf,4.28,2.14,0,333.77,1.07,11.77,0,6.42,0,0,28.88,0,0,0,0,35.3,0,3.21,506.01,194.7,28.88,0,1.07,0,0,74.89,29.95,0,0,0,13.91,0,0,0,2.14,0,0,1.07,0,0,0
21Day,18.74,1.34,2.68,641.16,2.68,26.77,0,18.74,0,0,46.85,0,0,6.69,73.62,341.33,4.02,12.05,302.51,203.46,38.82,0,1.34,10.71,0,72.28,21.42,1.34,0,0,14.72,16.06,0,0,0,0,9.37,0,0,0,187.39
3Month,1.6,11.2,2.24,555.43,0.96,0,11.52,4.16,0.32,27.84,1306.67,0.64,0,113.9,2239.01,98.86,45.11,10.56,403.46,581.03,57.59,8.32,0.32,11.84,9.92,46.71,0.96,15.36,2.24,0,1.92,25.92,7.68,20.16,1.6,0.64,0,0.32,140.78,20.8,346.83
22Month,1.64,12.57,4.37,209.37,0,0,15.85,7.11,0,27.88,2272.99,3.83,0,115.89,1090.03,205.54,10.93,4.37,125.18,822.17,79.26,0.55,9.29,6.01,0.55,32.25,1.09,7.11,4.92,1.09,2.73,3.83,0.55,1.64,4.37,4.37,0,0.55,16.4,0,250.37
