stage,Cardiomyocyte,Endothelial.cell,Epithelial.cell,Granulocyte,Hepatocyte,Immune.progenitor.cell,Keratinocyte,Macrophage,Mesenchymal.cell,Mt.rich.cell,Neural.cell,Neural.progenitor.cell,Neurosecretory.cell,Primordial.germ.cell,Retinal.pigment.epithelial.cell
24hpf,0,0,0,0,0,0,0,0,4.08640457285017,0,8.17280914570035,4.08640457285017,0,0,0
72hpf,0,1.06979114146608,0,0,0,0,1.06979114146608,0,0,0,7.48853799026255,0,0,0,1.06979114146608
21Day,0,0,0,0,0,0,0,0,1.33853308820331,0,8.03119852921984,4.01559926460992,0,0,0
3Month,0,0,0.959847898662586,0,0.959847898662586,0.319949299554195,0,0.319949299554195,0.319949299554195,0,0,0,0.319949299554195,0.639898599108391,0
22Month,0.546654651197433,0,0.546654651197433,1.6399639535923,4.37323720957947,0,0,1.09330930239487,0,0.546654651197433,0.546654651197433,0,0,0,0
