stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Goblet_cell,Granulocyte,Granulosa_cell,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,0,8.17,0,12.26,0,0,0,0,0,0,0,0,0,0,0,12.26,106.25,4.09,0,0,0,0,0,0,28.6,4.09,0,0,0,0,0,0,0,0,0,0,0
72hpf,1.07,1.07,0,21.4,0,1.07,0,0,0,0,0,0,0,0,0,3.21,125.17,1.07,2.14,0,0,0,0,9.63,1.07,0,0,2.14,0,0,1.07,0,0,0,0,0,0
21Day,10.71,0,1.34,473.84,4.02,22.76,0,9.37,1.34,2.68,0,0,2.68,21.42,0,54.88,595.65,30.79,18.74,0,0,14.72,0,34.8,10.71,0,1.34,14.72,8.03,0,4.02,1.34,12.05,1.34,0,0,0
3Month,0,1.28,0.96,273.24,0.32,0,0.64,1.6,2.88,4.48,0,10.56,9.92,0.32,3.84,23.68,20.48,6.72,2.24,0.32,0,0,0.64,1.92,0.32,0.96,0.32,0.32,1.28,5.44,0,0,0,0,3.52,4.48,7.04
22Month,0,3.28,2.19,57.95,0,0,0.55,2.19,0.55,2.73,0.55,34.44,3.83,4.37,1.64,1.64,4.92,7.11,3.28,0,3.28,1.64,0,2.73,0,0,0.55,0.55,0,0.55,0,0,0,0,0,0,6.01
