stage,Cardiomyocyte,Endothelial_cell,Enterocyte,Epithelial_cell,Epithelial_cell__Brain_,Erythrocyte,Erythrocyte__Liver_,Erythroid_progenitor_cell,Fibroblast,Goblet_cell,Granulocyte,Granulosa_cell,Hatching_gland,Hepatocyte,Immune_cell,Immune_progenitor_cell,Intestinal_bulb_cell,Ionocyte,Keratinocyte,Macrophage,Mesenchymal_cell,Mesenchymal_cell__caudal_fin_,Mt_rich_cell,Muscle_cell,Nephron_cell,Neural_cell,Neural_progenitor_cell,Neurosecretory_cell,Oligodendrocyte,Oocyte,Osteoblast,Pancreatic_cell,Primordial_germ_cell,Radial_glia,Retinal_cell,Retinal_cone_cell,Retinal_pigment_epithelial_cell,Smooth_muscle_cell,Spermatocyte,T_cell
24hpf,36.78,98.07,0,89.9,20.43,0,0,4.09,0,0,0,0,4.09,0,0,0,0,20.43,24.52,28.6,445.42,0,0,0,0,200.23,3894.34,0,0,0,65.38,0,0,0,0,0,24.52,0,0,0
72hpf,71.68,50.28,0,68.47,17.12,21.4,0,3.21,0,0,1.07,0,0,0,0,1.07,0,36.37,108.05,13.91,282.42,0,8.56,20.33,5.35,3069.23,1012.02,3.21,13.91,0,181.86,2.14,0,141.21,8.56,4.28,28.88,0,0,0
21Day,52.2,18.74,5.35,108.42,6.69,34.8,0,10.71,0,6.69,0,0,0,9.37,8.03,17.4,8.03,6.69,20.08,36.14,294.48,1.34,0,25.43,2.68,816.51,401.56,5.35,9.37,0,117.79,50.86,6.69,58.9,1.34,20.08,13.39,0,0,6.69
3Month,4.8,22.72,4.8,82.87,0.32,0,0,0.96,0.32,11.2,9.92,0.32,0,20.48,2.88,2.24,5.44,25.6,15.68,20.8,69.43,15.04,0.32,6.4,54.07,16.96,9.92,18.56,4.8,0,8.32,3.52,133.74,6.72,0,0,2.56,13.76,17.6,2.56
22Month,2.19,20.77,7.65,53.57,1.64,0,1.09,0.55,0,9.29,8.2,31.71,0,160.72,5.47,6.56,4.37,4.92,2.73,13.67,54.67,2.19,0,9.29,3.83,9.29,2.73,14.21,14.76,6.01,9.84,1.09,49.75,8.75,0.55,0,0,2.19,0,2.73
